session_id,user_id,use_case,channel,country_code,region,account_tier,segment,total_requests,failed_requests,failure_rate,avg_latency_ms,median_latency_ms,avg_response_quality_score,avg_tokens_per_request,requests_with_tools,share_requests_with_tools,n_retry_requests,escalations_to_human,csat_mean,csat_response_rate,risk_session_flag,total_cost_usd,total_tokens,avg_cost_per_request,cost_per_1k_tokens,avg_tokens_per_second,start_timestamp_utc,end_timestamp_utc,session_duration_seconds,session_duration_minutes,requests_per_minute,total_latency_ms,zero_duration_session_flag,total_latency_seconds,effective_session_duration_seconds,requests_per_minute_effective
S00074,U00335,data_analysis,web_app,IN,APAC,enterprise,individual,4,1,0.25,847.75,842.5,0.697,1684.5,3,0.75,1,2,1.6666666666666667,0.75,False,0.554799999999996,6738,0.138699999999996,0.082338972989016,2241.2645560187266,2025-04-09T06:11:02Z,2025-04-09T06:43:14Z,1932.0,32.2,0.124223602484472,3391,False,3.391,1932.0,0.124223602484472
S00075,U00330,brainstorming,web_app,FR,EMEA,pro,individual,7,1,0.1429,1217.43,1242.0,0.75,1174.7,1,0.1428571428571428,2,1,1.1666666666666667,0.8571428571428571,False,0.5167200000000001,8223,0.07381714285714,0.062838380153228,1189.5475697591594,2025-04-15T17:25:31Z,2025-04-15T19:37:00Z,7889.0,131.48333333333332,0.0532386867790594,8522,False,8.522,7889.0,0.0532386867790594
S00076,U00145,internal_qa,slack,US,AMER,enterprise,team,5,1,0.2,844.6,699.0,0.745,1187.2,1,0.2,1,0,1.0,0.2,False,0.5381199999999999,5936,0.107624,0.0906536388140159,1641.2250763485777,2025-02-03T08:17:52Z,2025-02-03T08:37:28Z,1176.0,19.6,0.2551020408163265,4223,False,4.223,1176.0,0.2551020408163265
S00077,U00396,data_analysis,web_app,US,AMER,enterprise,enterprise_team,6,1,0.1667,1656.0,1723.5,0.861,766.8,3,0.5,2,0,1.0,0.5,False,0.4382399999999959,4601,0.073039999999996,0.095248858943704,491.89686538462047,2025-04-11T15:36:00Z,2025-04-11T18:27:01Z,10261.0,171.01666666666668,0.0350842997758503,9936,False,9.936,10261.0,0.0350842997758503
S00078,U00254,customer_support,mobile_app,DE,EMEA,pro,team,9,0,0.0,1212.44,1144.0,0.794,1208.0,2,0.2222222222222222,0,0,1.25,0.4444444444444444,False,2.5892,10872,0.287688888888888,0.238153053715964,1226.3446463280718,2025-02-13T07:02:13Z,2025-02-13T09:22:18Z,8405.0,140.08333333333334,0.0642474717430101,10912,False,10.912,8405.0,0.0642474717430101
S00079,U00347,content_writing,web_app,US,AMER,free,team,8,3,0.375,1094.38,1126.5,0.652,802.4,2,0.25,2,2,0.8,0.625,False,1.5525600000000002,6419,0.19407,0.241869450070104,853.6166075292581,2025-03-03T23:00:29Z,2025-03-04T00:45:30Z,6301.0,105.01666666666668,0.0761783843834312,8755,False,8.755,6301.0,0.0761783843834312
S00080,U00396,coding_assistant,web_app,US,AMER,enterprise,enterprise_team,6,2,0.3333,1382.83,1338.0,0.7,1065.3,4,0.6666666666666666,1,0,0.4,0.8333333333333334,False,1.19348,6392,0.198913333333332,0.186714643304128,912.8727639575848,2025-04-21T19:33:35Z,2025-04-21T22:10:37Z,9422.0,157.03333333333333,0.0382084483124602,8297,False,8.297,9422.0,0.0382084483124602
S00081,U00182,data_analysis,api,US,AMER,free,team,5,2,0.4,1008.8,1037.0,0.659,926.2,0,0.0,0,1,1.0,0.4,False,0.7318,4631,0.14636,0.158022025480456,1006.5856103075014,2025-02-04T19:42:55Z,2025-02-04T20:10:39Z,1664.0,27.73333333333333,0.1802884615384615,5044,False,5.044,1664.0,0.1802884615384615
S00082,U00450,internal_qa,slack,AU,APAC,free,individual,6,3,0.5,1226.83,1000.0,0.738,925.0,1,0.1666666666666666,1,2,0.25,0.6666666666666666,True,0.6378,5550,0.1063,0.114918918918916,838.032465998167,2025-03-27T06:31:35Z,2025-03-27T07:15:43Z,2648.0,44.13333333333333,0.1359516616314199,7361,False,7.361,2648.0,0.1359516616314199
S00083,U00033,content_writing,web_app,AU,APAC,free,enterprise_team,7,0,0.0,1079.86,951.0,0.732,812.3,0,0.0,0,2,1.0,0.7142857142857143,False,1.11372,5686,0.159102857142856,0.195870559268376,804.4235932441437,2025-02-21T03:27:22Z,2025-02-21T05:58:59Z,9097.0,151.61666666666667,0.046169066725294,7559,False,7.559,9097.0,0.046169066725294
S00084,U00255,data_analysis,api,AE,EMEA,free,team,7,2,0.2857,1565.14,1581.0,0.691,973.7,4,0.5714285714285714,2,2,0.6666666666666666,0.4285714285714285,False,1.11244,6816,0.15892,0.1632100938967119,834.0236081340756,2025-04-16T06:51:11Z,2025-04-16T10:08:20Z,11829.0,197.15,0.035505959928988,10956,False,10.956,11829.0,0.035505959928988
S00085,U00061,data_analysis,web_app,EG,EMEA,pro,enterprise_team,4,1,0.25,1063.0,1066.0,0.796,1313.5,4,1.0,0,1,1.0,0.75,False,1.0786,5254,0.26965,0.2052912066996559,1425.8037433976554,2025-04-23T19:50:15Z,2025-04-23T20:10:20Z,1205.0,20.08333333333333,0.1991701244813278,4252,False,4.252,1205.0,0.1991701244813278
S00086,U00399,customer_support,web_app,DE,EMEA,pro,team,6,1,0.1667,1008.33,771.5,0.767,1107.0,2,0.3333333333333333,1,0,0.6666666666666666,0.5,False,1.56516,6642,0.26086,0.235645889792228,1244.5302430075387,2025-03-05T10:21:31Z,2025-03-05T12:30:44Z,7753.0,129.21666666666667,0.0464336385915129,6050,False,6.05,7753.0,0.0464336385915129
S00087,U00016,coding_assistant,slack,GB,EMEA,free,individual,9,8,0.8889,1290.78,1060.0,0.572,860.2,3,0.3333333333333333,3,3,-0.75,0.4444444444444444,True,1.6494,7742,0.183266666666664,0.21304572461896,766.4354514117097,2025-03-04T22:36:59Z,2025-03-04T23:50:56Z,4437.0,73.95,0.1217038539553752,11617,False,11.617,4437.0,0.1217038539553752
S00088,U00015,data_analysis,web_app,GB,EMEA,free,individual,5,2,0.4,1030.6,1043.0,0.708,1170.6,3,0.6,2,1,-0.5,0.4,False,0.97964,5853,0.195928,0.16737399624124,1174.8131895651036,2025-03-27T23:40:50Z,2025-03-27T23:52:39Z,709.0,11.816666666666666,0.4231311706629055,5153,False,5.153,709.0,0.4231311706629055
S00089,U00070,customer_support,web_app,US,AMER,free,enterprise_team,8,3,0.375,1127.62,1112.5,0.677,914.1,5,0.625,2,2,0.4285714285714285,0.875,False,1.83236,7313,0.229045,0.25056201285382,957.863356057416,2025-03-24T20:21:20Z,2025-03-24T21:28:14Z,4014.0,66.9,0.1195814648729446,9021,False,9.021,4014.0,0.1195814648729446
S00090,U00267,internal_qa,api,IN,APAC,pro,individual,5,2,0.4,1464.6,1799.0,0.666,1040.2,1,0.2,1,1,1.0,0.8,False,1.2292,5201,0.24584,0.236339165545084,879.5077621753333,2025-04-24T06:47:18Z,2025-04-24T06:57:05Z,587.0,9.783333333333331,0.5110732538330494,7323,False,7.323,587.0,0.5110732538330494
S00091,U00324,internal_qa,web_app,CA,AMER,free,individual,7,3,0.4286,1201.29,1092.0,0.673,807.3,0,0.0,3,1,0.6666666666666666,0.4285714285714285,False,1.79316,5651,0.256165714285712,0.3173172889754,729.1072949708298,2025-02-07T12:39:06Z,2025-02-07T14:20:58Z,6112.0,101.86666666666666,0.068717277486911,8409,False,8.409,6112.0,0.068717277486911
S00092,U00047,customer_support,api,AE,EMEA,free,individual,5,1,0.2,1017.6,762.0,0.717,901.4,3,0.6,1,1,1.3333333333333333,0.6,False,0.7098,4507,0.14196,0.1574883514532919,922.1859066957412,2025-04-30T15:52:48Z,2025-04-30T15:59:52Z,424.0,7.066666666666666,0.7075471698113208,5088,False,5.088,424.0,0.7075471698113208
S00093,U00314,coding_assistant,mobile_app,GB,EMEA,pro,individual,8,3,0.375,1102.38,1023.5,0.746,1329.0,3,0.375,2,1,1.3333333333333333,0.375,False,2.85284,10632,0.3566049999999999,0.268325808878856,1198.0913705985015,2025-02-12T07:28:43Z,2025-02-12T08:33:48Z,3905.0,65.08333333333333,0.1229193341869398,8819,False,8.819,3905.0,0.1229193341869398
S00094,U00399,coding_assistant,mobile_app,DE,EMEA,pro,team,3,2,0.6667,1021.67,944.0,0.613,964.7,1,0.3333333333333333,2,0,-1.5,0.6666666666666666,False,0.4189199999999999,2894,0.139639999999996,0.144754664823772,1121.957130871931,2025-02-11T17:19:59Z,2025-02-11T17:26:50Z,411.0,6.85,0.437956204379562,3065,False,3.065,411.0,0.437956204379562
S00095,U00069,content_writing,web_app,IN,APAC,free,individual,5,1,0.2,1271.4,1141.0,0.823,941.6,0,0.0,1,1,-0.5,0.4,False,0.725,4708,0.144999999999996,0.15399320305862,802.2324157221702,2025-04-04T01:58:55Z,2025-04-04T02:15:25Z,990.0,16.5,0.303030303030303,6357,False,6.357,990.0,0.303030303030303
S00096,U00436,coding_assistant,mobile_app,IN,APAC,pro,individual,8,2,0.25,1120.0,1035.5,0.792,1320.4,3,0.375,2,1,1.25,0.5,False,1.48836,10563,0.186045,0.140903152513488,1452.2065175817602,2025-02-24T01:06:17Z,2025-02-24T02:14:08Z,4071.0,67.85,0.1179071481208548,8960,False,8.96,4071.0,0.1179071481208548
S00097,U00018,customer_support,web_app,GB,EMEA,free,enterprise_team,2,1,0.5,927.0,927.0,0.609,899.0,0,0.0,1,1,,0.0,False,0.07252,1798,0.03626,0.0403337041156839,1066.762232415902,2025-04-29T13:18:44Z,2025-04-29T13:25:22Z,398.0,6.633333333333334,0.3015075376884422,1854,False,1.854,398.0,0.3015075376884422
S00098,U00049,brainstorming,api,FR,EMEA,free,team,3,0,0.0,1379.33,1064.0,0.692,627.7,0,0.0,1,0,1.0,0.3333333333333333,False,0.31192,1883,0.103973333333332,0.165650557620816,922.9673475790818,2025-04-18T10:59:34Z,2025-04-18T11:14:10Z,876.0,14.6,0.2054794520547945,4138,False,4.138,876.0,0.2054794520547945
S00099,U00235,content_writing,mobile_app,BR,AMER,free,individual,4,0,0.0,1090.25,1119.5,0.729,1191.2,0,0.0,0,1,2.0,0.5,False,0.5572,4765,0.1393,0.116935991605456,1134.051552278248,2025-03-10T20:25:00Z,2025-03-10T20:50:25Z,1525.0,25.416666666666668,0.1573770491803278,4361,False,4.361,1525.0,0.1573770491803278
S00100,U00245,data_analysis,internal_tool,CA,AMER,free,team,6,2,0.3333,1335.17,1245.0,0.719,928.5,3,0.5,1,2,2.0,0.1666666666666666,False,1.41068,5571,0.235113333333332,0.253218452701488,794.5081119839333,2025-03-21T05:58:19Z,2025-03-21T06:22:27Z,1448.0,24.133333333333333,0.2486187845303867,8011,False,8.011,1448.0,0.2486187845303867
S00101,U00389,data_analysis,mobile_app,EG,EMEA,free,individual,7,0,0.0,1450.0,1129.0,0.775,872.6,3,0.4285714285714285,1,0,1.75,0.5714285714285714,False,1.888,6108,0.269714285714284,0.30910281597904,751.6363824862127,2025-03-08T10:25:19Z,2025-03-08T11:15:54Z,3035.0,50.583333333333336,0.1383855024711696,10150,False,10.15,3035.0,0.1383855024711696
S00102,U00023,customer_support,web_app,GB,EMEA,free,individual,7,2,0.2857,1004.0,991.0,0.678,873.0,2,0.2857142857142857,3,2,1.3333333333333333,0.4285714285714285,False,1.03512,6111,0.147874285714284,0.169386352479136,1096.3552628603334,2025-04-16T07:39:25Z,2025-04-16T09:38:10Z,7125.0,118.75,0.0589473684210526,7028,False,7.028,7125.0,0.0589473684210526
S00103,U00263,content_writing,web_app,AU,APAC,free,team,5,1,0.2,935.6,851.0,0.767,1055.0,0,0.0,0,1,0.0,0.6,False,1.04444,5275,0.208888,0.1979981042654,1145.921511983944,2025-03-14T17:42:16Z,2025-03-14T18:01:02Z,1126.0,18.766666666666666,0.2664298401420959,4678,False,4.678,1126.0,0.2664298401420959
S00104,U00216,data_analysis,web_app,IN,APAC,enterprise,team,9,6,0.6667,1708.67,1464.0,0.643,1309.6,2,0.2222222222222222,1,4,0.0,0.5555555555555556,True,1.34096,11786,0.148995555555552,0.1137756660444559,904.2504809836832,2025-04-23T08:17:55Z,2025-04-23T09:01:25Z,2610.0,43.5,0.2068965517241379,15378,False,15.378,2610.0,0.2068965517241379
S00105,U00140,brainstorming,web_app,IN,APAC,pro,individual,5,1,0.2,1730.2,1192.0,0.735,858.6,0,0.0,1,2,0.6666666666666666,0.6,False,0.75484,4293,0.150968,0.175830421616584,620.6104540840892,2025-04-28T07:13:13Z,2025-04-28T07:34:57Z,1304.0,21.73333333333333,0.2300613496932515,8651,False,8.651,1304.0,0.2300613496932515
S00106,U00415,data_analysis,api,DE,EMEA,free,individual,6,2,0.3333,1466.83,1401.5,0.786,532.3,2,0.3333333333333333,1,1,2.0,0.1666666666666666,False,0.4810799999999999,3194,0.080179999999996,0.150619912335628,424.39475200908913,2025-02-04T09:51:24Z,2025-02-04T10:35:37Z,2653.0,44.21666666666667,0.1356954391255182,8801,False,8.801,2653.0,0.1356954391255182
S00107,U00013,coding_assistant,web_app,BR,AMER,pro,enterprise_team,4,1,0.25,1521.75,1320.0,0.775,1426.0,3,0.75,1,1,2.0,0.25,False,0.94072,5704,0.23518,0.164922861150068,1033.9597470827352,2025-04-14T14:42:30Z,2025-04-14T14:53:03Z,633.0,10.55,0.3791469194312796,6087,False,6.087,633.0,0.3791469194312796
S00108,U00050,content_writing,internal_tool,EG,EMEA,free,individual,8,0,0.0,1477.5,1531.0,0.791,1038.0,0,0.0,1,1,1.0,0.375,False,2.25456,8304,0.2818199999999999,0.271502890173408,812.3723087189355,2025-02-07T13:42:49Z,2025-02-07T16:04:45Z,8516.0,141.93333333333334,0.0563644903710662,11820,False,11.82,8516.0,0.0563644903710662
S00109,U00256,content_writing,api,CA,AMER,free,team,8,4,0.5,1145.12,898.5,0.636,1012.8,1,0.125,4,2,0.0,0.75,True,2.22468,8102,0.278085,0.274584053320164,1018.2157260478324,2025-02-17T06:59:03Z,2025-02-17T08:32:11Z,5588.0,93.13333333333334,0.085898353614889,9161,False,9.161,5588.0,0.085898353614889
S00110,U00228,customer_support,mobile_app,US,AMER,free,individual,7,2,0.2857,1414.29,861.0,0.742,674.6,3,0.4285714285714285,1,3,0.6666666666666666,0.4285714285714285,False,1.05832,4722,0.151188571428568,0.224125370605672,797.8526933083706,2025-02-04T14:13:56Z,2025-02-04T16:01:58Z,6482.0,108.03333333333332,0.0647948164146868,9900,False,9.9,6482.0,0.0647948164146868
S00111,U00369,data_analysis,internal_tool,AE,EMEA,enterprise,team,5,0,0.0,1226.4,1256.0,0.857,1269.4,1,0.2,0,0,1.5,0.8,False,1.8606,6347,0.37212,0.293146368363004,1040.7927062573533,2025-03-25T12:12:56Z,2025-03-25T12:34:13Z,1277.0,21.28333333333333,0.2349256068911511,6132,False,6.132,1277.0,0.2349256068911511
S00112,U00019,content_writing,api,EG,EMEA,pro,individual,4,0,0.0,1467.0,1461.0,0.788,1497.2,0,0.0,1,0,0.6666666666666666,0.75,False,0.7257199999999999,5989,0.1814299999999999,0.121175488395388,1047.4779963940252,2025-03-18T10:45:48Z,2025-03-18T10:51:19Z,331.0,5.516666666666667,0.7250755287009063,5868,False,5.868,331.0,0.7250755287009063
S00113,U00114,brainstorming,web_app,DE,EMEA,pro,individual,5,1,0.2,934.2,925.0,0.798,1613.0,1,0.2,1,0,1.3333333333333333,0.6,False,1.99812,8065,0.399623999999996,0.247752014879104,1777.678197058343,2025-04-01T10:49:26Z,2025-04-01T11:02:39Z,793.0,13.216666666666669,0.3783102143757881,4671,False,4.671,793.0,0.3783102143757881
S00114,U00418,data_analysis,mobile_app,IN,APAC,pro,team,4,1,0.25,1729.75,1697.0,0.673,747.5,1,0.25,0,0,1.0,0.5,False,0.614399999999996,2990,0.153599999999996,0.205484949832772,521.7507335458458,2025-02-18T00:20:59Z,2025-02-18T00:23:39Z,160.0,2.6666666666666665,1.5,6919,False,6.919,160.0,1.5
S00115,U00023,internal_qa,web_app,GB,EMEA,free,individual,8,2,0.25,997.88,1024.5,0.72,906.8,0,0.0,3,1,0.7142857142857143,0.875,False,1.04056,7254,0.13007,0.143446374414116,1203.4242722998956,2025-02-16T08:18:50Z,2025-02-16T09:42:28Z,5018.0,83.63333333333334,0.0956556396970904,7983,False,7.983,5018.0,0.0956556396970904
S00116,U00220,internal_qa,api,IN,APAC,free,individual,4,3,0.75,1189.5,1272.5,0.59,710.2,0,0.0,3,1,1.0,0.5,True,0.3074,2841,0.07685,0.108201337557196,647.112763842606,2025-03-07T09:44:40Z,2025-03-07T09:57:08Z,748.0,12.466666666666669,0.320855614973262,4758,False,4.758,748.0,0.320855614973262
S00117,U00356,customer_support,web_app,GB,EMEA,pro,team,4,1,0.25,1033.5,977.5,0.671,1359.8,2,0.5,0,0,0.6666666666666666,0.75,False,1.317279999999996,5439,0.329319999999996,0.2421915793344359,1454.759531961476,2025-04-12T16:08:43Z,2025-04-12T16:18:27Z,584.0,9.733333333333333,0.4109589041095891,4134,False,4.134,584.0,0.4109589041095891
S00118,U00444,customer_support,web_app,AE,EMEA,pro,individual,5,2,0.4,1336.8,1144.0,0.706,1144.6,3,0.6,2,1,0.4,1.0,False,0.62076,5723,0.124152,0.108467586929928,1080.529574930733,2025-04-20T15:33:52Z,2025-04-20T15:36:07Z,135.0,2.25,2.2222222222222223,6684,False,6.684,135.0,2.2222222222222223
S00119,U00339,content_writing,web_app,AE,EMEA,free,individual,1,0,0.0,366.0,366.0,0.593,342.0,0,0.0,0,0,2.0,1.0,False,0.10944,342,0.10944,0.32,934.4262295081968,2025-02-04T16:54:41Z,2025-02-04T16:54:41Z,0.0,0.0,,366,True,0.366,0.366,163.9344262295082
S00120,U00179,internal_qa,web_app,EG,EMEA,pro,individual,6,2,0.3333,1478.67,1046.0,0.662,1297.8,0,0.0,1,1,-1.0,0.3333333333333333,False,1.70128,7787,0.283546666666664,0.218476948760752,1187.3739122150148,2025-02-16T22:44:35Z,2025-02-17T00:12:06Z,5251.0,87.51666666666667,0.0685583698343172,8872,False,8.872,5251.0,0.0685583698343172
S00121,U00018,brainstorming,mobile_app,GB,EMEA,free,enterprise_team,2,0,0.0,674.0,674.0,0.681,1140.0,0,0.0,0,0,2.0,0.5,False,0.418399999999996,2280,0.209199999999996,0.1835087719298239,1725.2653645226765,2025-02-19T16:02:59Z,2025-02-19T16:19:33Z,994.0,16.566666666666666,0.1207243460764587,1348,False,1.348,994.0,0.1207243460764587
S00122,U00047,data_analysis,web_app,AE,EMEA,free,individual,6,1,0.1667,1276.83,1123.5,0.809,895.8,3,0.5,0,0,0.0,0.6666666666666666,False,0.500959999999996,5375,0.083493333333332,0.093201860465116,904.9568756306586,2025-02-21T01:53:31Z,2025-02-21T04:03:13Z,7782.0,129.7,0.046260601387818,7661,False,7.661,7782.0,0.046260601387818
S00123,U00282,customer_support,api,BR,AMER,enterprise,enterprise_team,5,3,0.6,1451.2,1254.0,0.534,1420.0,2,0.4,1,2,0.5,0.4,True,0.20372,7100,0.0407439999999999,0.028692957746476,1321.446623989915,2025-02-05T21:35:24Z,2025-02-05T22:00:27Z,1503.0,25.05,0.1996007984031936,7256,False,7.256,1503.0,0.1996007984031936
S00124,U00154,data_analysis,web_app,GB,EMEA,free,individual,7,0,0.0,1378.14,1012.0,0.795,769.4,2,0.2857142857142857,0,0,0.8333333333333334,0.8571428571428571,False,0.89724,5386,0.12817714285714,0.1665874489417,707.368803667543,2025-02-03T08:10:09Z,2025-02-03T08:54:16Z,2647.0,44.11666666666667,0.1586701926709482,9647,False,9.647,2647.0,0.1586701926709482
S00125,U00391,customer_support,api,GB,EMEA,free,individual,9,1,0.1111,1263.67,968.0,0.78,843.6,3,0.3333333333333333,1,1,0.3333333333333333,0.3333333333333333,False,0.8712799999999999,7592,0.096808888888888,0.114762908324552,885.3556281473266,2025-03-09T06:06:09Z,2025-03-09T07:30:35Z,5066.0,84.43333333333334,0.1065929727595736,11373,False,11.373,5066.0,0.1065929727595736
S00126,U00060,customer_support,internal_tool,FR,EMEA,free,individual,1,0,0.0,1374.0,1374.0,0.774,819.0,0,0.0,0,0,2.0,1.0,False,0.01636,819,0.01636,0.019975579975576,596.0698689956331,2025-02-20T13:33:18Z,2025-02-20T13:33:18Z,0.0,0.0,,1374,True,1.374,1.374,43.66812227074236
S00127,U00379,content_writing,slack,BR,AMER,pro,individual,8,1,0.125,1140.5,1029.0,0.696,1240.8,0,0.0,0,2,1.5,0.25,False,1.98832,9926,0.24854,0.200314326012492,1135.8603840157116,2025-03-06T14:13:16Z,2025-03-06T15:38:13Z,5097.0,84.95,0.0941730429664508,9124,False,9.124,5097.0,0.0941730429664508
S00128,U00146,brainstorming,api,US,AMER,free,enterprise_team,6,0,0.0,928.83,786.0,0.755,1178.2,0,0.0,0,0,1.3333333333333333,0.5,False,1.84808,7069,0.308013333333332,0.26143443202716,1387.8138748335507,2025-02-03T20:12:16Z,2025-02-03T22:01:34Z,6558.0,109.3,0.0548947849954254,5573,False,5.573,6558.0,0.0548947849954254
S00129,U00296,brainstorming,api,EG,EMEA,free,individual,11,1,0.0909,985.45,1032.0,0.71,956.2,0,0.0,0,1,1.25,0.7272727272727273,False,1.7447199999999998,10518,0.158610909090908,0.16587944476136,1044.5391236623652,2025-02-14T08:39:34Z,2025-02-14T10:21:08Z,6094.0,101.56666666666666,0.1083032490974729,10840,False,10.84,6094.0,0.1083032490974729
S00130,U00047,customer_support,web_app,AE,EMEA,free,individual,4,1,0.25,965.5,939.5,0.718,1082.8,1,0.25,0,0,0.5,0.5,False,1.00312,4331,0.25078,0.231613945970904,1393.4807584589437,2025-03-28T06:40:30Z,2025-03-28T06:45:41Z,311.0,5.183333333333334,0.7717041800643086,3862,False,3.862,311.0,0.7717041800643086
S00131,U00383,data_analysis,api,AE,EMEA,pro,individual,7,3,0.4286,1672.86,1719.0,0.701,970.7,4,0.5714285714285714,0,1,0.6666666666666666,0.4285714285714285,False,1.59368,6795,0.227668571428568,0.234537159676232,613.1150893485927,2025-04-09T15:02:40Z,2025-04-09T16:07:35Z,3895.0,64.91666666666667,0.1078305519897304,11710,False,11.71,3895.0,0.1078305519897304
S00132,U00017,content_writing,slack,IN,APAC,free,individual,6,2,0.3333,1198.67,1067.0,0.696,944.7,1,0.1666666666666666,2,2,0.5,0.3333333333333333,False,1.065359999999996,5668,0.177559999999996,0.187960479887084,983.1412545526772,2025-02-28T03:43:07Z,2025-02-28T04:40:26Z,3439.0,57.31666666666667,0.1046815934864786,7192,False,7.192,3439.0,0.1046815934864786
S00133,U00015,data_analysis,api,GB,EMEA,free,individual,5,2,0.4,1307.2,1362.0,0.658,1348.8,2,0.4,1,2,-1.0,0.4,False,1.29896,6744,0.259792,0.192609727164884,1142.5982592759506,2025-04-08T15:25:11Z,2025-04-08T16:01:24Z,2173.0,36.21666666666667,0.1380579843534284,6536,False,6.536,2173.0,0.1380579843534284
S00134,U00297,data_analysis,api,DE,EMEA,pro,team,8,6,0.75,1296.62,1121.0,0.62,1194.4,2,0.25,3,1,0.6666666666666666,0.375,True,1.564839999999996,9555,0.1956049999999959,0.163771847200416,1098.366902577609,2025-04-02T13:48:39Z,2025-04-02T15:47:53Z,7154.0,119.23333333333332,0.0670953312831982,10373,False,10.373,7154.0,0.0670953312831982
S00135,U00389,internal_qa,web_app,EG,EMEA,free,individual,6,2,0.3333,1284.5,1200.5,0.737,758.7,0,0.0,1,1,0.75,0.6666666666666666,False,1.168319999999996,4552,0.19472,0.256660808435852,604.2746048133579,2025-04-02T08:22:06Z,2025-04-02T09:47:16Z,5110.0,85.16666666666667,0.0704500978473581,7707,False,7.707,5110.0,0.0704500978473581
S00136,U00244,brainstorming,api,AE,EMEA,free,team,3,0,0.0,1297.33,1403.0,0.846,576.3,0,0.0,1,1,1.0,0.3333333333333333,False,0.18188,1729,0.060626666666664,0.105193753614804,534.4430882344941,2025-02-23T23:20:59Z,2025-02-23T23:47:59Z,1620.0,27.0,0.1111111111111111,3892,False,3.892,1620.0,0.1111111111111111
S00137,U00379,customer_support,slack,BR,AMER,pro,individual,4,1,0.25,1394.5,1199.0,0.707,1088.8,0,0.0,0,1,0.0,0.5,False,0.79972,4355,0.19993,0.1836326061997679,941.2150203969592,2025-04-22T19:27:36Z,2025-04-22T19:35:30Z,474.0,7.9,0.5063291139240506,5578,False,5.578,474.0,0.5063291139240506
S00138,U00437,customer_support,web_app,DE,EMEA,free,individual,8,2,0.25,888.88,755.5,0.783,899.1,4,0.5,1,0,1.0,0.625,False,1.66304,7193,0.20788,0.23120255804254,1149.7869440915767,2025-03-05T14:36:54Z,2025-03-05T16:49:07Z,7933.0,132.21666666666667,0.0605067439808395,7111,False,7.111,7933.0,0.0605067439808395
S00139,U00440,coding_assistant,api,BR,AMER,free,team,10,5,0.5,1222.8,892.0,0.686,981.4,5,0.5,3,2,-0.3333333333333333,0.3,True,0.97944,9814,0.097944,0.099800285306704,1093.4042972681218,2025-04-30T15:10:54Z,2025-04-30T15:58:32Z,2858.0,47.63333333333333,0.2099370188943317,12228,False,12.228,2858.0,0.2099370188943317
